# Black Hole
# 1:iter 2:time 3:x 4:y 5:z 6:vx 7:vy 8:vz
181 11.3125 -0.3858325786026053361 9.096186732593851687 4.710083889154248451e-10 -0.03044006719841190617 0.0018352576554297108 1.770828423576996283e-11
182 11.375 -0.3877427211228287041 9.096299946237669687 4.720975264188858489e-10 -0.03056228032357382815 0.001811418301096067102 1.742620005537559177e-11
183 11.4375 -0.3896604480520312053 9.096411654345610387 4.731689048150691052e-10 -0.03068363086724009217 0.001787329727063072986 1.714205433893147697e-11
184 11.5 -0.3915857056075722764 9.096521841391373542 4.74222361241092392e-10 -0.03080412088865735684 0.001762992732206430805 1.685530281637263132e-11
185 11.5625 -0.3935184401016821321 9.096630491868710422 4.752577486899734641e-10 -0.0309237519057579853 0.001738407637387055869 1.656619918209698162e-11
186 11.625 -0.3954585979306521337 9.096737590253457739 4.762749890166441193e-10 -0.03104252526352037703 0.001713574155944345371 1.627584522673075187e-11
187 11.6875 -0.3974061255809598348 9.096843120966797258 4.772741201341733454e-10 -0.03116044240492304301 0.001688491413421411118 1.59860978804682082e-11
188 11.75 -0.3993609696466518533 9.096947068346109333 4.782553320878469218e-10 -0.03127750505107243506 0.001663158068992575843 1.569939125877740788e-11
189 11.8125 -0.4013230768539193805 9.097049416626125762 4.792189865000731735e-10 -0.03139371531628035866 0.001637572480262023625 1.541847059561934778e-11
190 11.875 -0.4032923940894826975 9.097150149930239849 4.801656138420749578e-10 -0.03150907576901309376 0.001611732865830302688 1.514603747202880774e-11
